Ticket_ID,Date,Produit,Catégorie,Quantité (kg),Prix au kg (€),Prix total (€),CO2_e_per_kg
TICKET_9433,2024-11-05,Chocolat,Produits transformés,0.94,9.96,9.36,19.0
TICKET_9433,2024-11-05,Porc,Viandes,2.62,12.07,31.62,7.0
TICKET_9433,2024-11-05,Bananes,Fruits,2.0,14.8,29.6,0.8
TICKET_9433,2024-11-05,Bananes,Fruits,1.01,12.16,12.28,0.8
TICKET_9433,2024-11-05,Fromage,Produits laitiers,1.62,4.88,7.91,20.0
TICKET_9433,2024-11-05,Pommes,Fruits,1.43,6.69,9.57,0.3
TICKET_9433,2024-11-05,Café,Produits transformés,2.0,6.6,13.2,16.0
TICKET_9433,2024-11-05,Carottes,Légumes,1.37,10.87,14.89,0.1
TICKET_9433,2024-11-05,Chocolat,Produits transformés,2.67,5.81,15.51,19.0
TICKET_9433,2024-11-05,Porc,Viandes,2.85,18.1,51.59,7.0
TICKET_9433,2024-11-05,Pommes,Fruits,1.9,17.89,33.99,0.3
TICKET_9433,2024-11-05,Café,Produits transformés,0.88,6.8,5.98,16.0
TICKET_9433,2024-11-05,Fromage,Produits laitiers,1.98,17.22,34.1,20.0
TICKET_9433,2024-11-05,Poulet,Viandes,2.43,6.85,16.65,6.0
TICKET_9433,2024-11-05,Pommes de terre,Légumes,2.32,13.81,32.04,0.2
TICKET_9433,2024-11-05,Œufs,Œufs,1.92,11.81,22.68,4.0
TICKET_7501,2024-07-26,Bananes,Fruits,1.5,7.23,10.85,0.8
TICKET_7501,2024-07-26,Lentilles,Protéines végétales,2.58,6.96,17.96,0.9
TICKET_7501,2024-07-26,Œufs,Œufs,1.66,15.79,26.21,4.0
TICKET_7501,2024-07-26,Lentilles,Protéines végétales,1.21,5.16,6.24,0.9
TICKET_7501,2024-07-26,Poulet,Viandes,1.28,19.45,24.9,6.0
TICKET_7501,2024-07-26,Porc,Viandes,2.73,8.78,23.97,7.0
TICKET_7501,2024-07-26,Chocolat,Produits transformés,1.69,6.1,10.31,19.0
TICKET_7501,2024-07-26,Œufs,Œufs,1.43,16.44,23.51,4.0
TICKET_7501,2024-07-26,Chocolat,Produits transformés,1.73,4.94,8.55,19.0
TICKET_7501,2024-07-26,Bœuf,Viandes,2.06,19.26,39.68,60.0
TICKET_7501,2024-07-26,Agneau,Viandes,2.96,11.48,33.98,30.0
TICKET_7501,2024-07-26,Carottes,Légumes,2.0,3.9,7.8,0.1
TICKET_7501,2024-07-26,Fromage,Produits laitiers,2.55,17.22,43.91,20.0
TICKET_7501,2024-07-26,Lentilles,Protéines végétales,1.25,9.76,12.2,0.9
TICKET_7501,2024-07-26,Porc,Viandes,1.31,4.43,5.8,7.0
TICKET_7501,2024-07-26,Poulet,Viandes,0.83,8.98,7.45,6.0
TICKET_7501,2024-07-26,Lentilles,Protéines végétales,2.83,4.54,12.85,0.9
TICKET_7501,2024-07-26,Café,Produits transformés,2.66,3.47,9.23,16.0
TICKET_7501,2024-07-26,Carottes,Légumes,2.82,19.84,55.95,0.1
TICKET_7501,2024-07-26,Fromage,Produits laitiers,0.99,9.67,9.57,20.0
TICKET_7501,2024-07-26,Carottes,Légumes,0.79,8.51,6.72,0.1
TICKET_7501,2024-07-26,Fromage,Produits laitiers,0.83,6.67,5.54,20.0
TICKET_7501,2024-07-26,Œufs,Œufs,0.14,3.58,0.5,4.0
TICKET_7501,2024-07-26,Pommes de terre,Légumes,0.19,14.27,2.71,0.2
TICKET_7501,2024-07-26,Agneau,Viandes,0.27,15.65,4.23,30.0
TICKET_7501,2024-07-26,Agneau,Viandes,2.61,11.52,30.07,30.0
TICKET_7501,2024-07-26,Bananes,Fruits,0.32,3.45,1.1,0.8
TICKET_7501,2024-07-26,Bananes,Fruits,1.19,8.44,10.04,0.8
TICKET_7501,2024-07-26,Lentilles,Protéines végétales,2.48,10.11,25.07,0.9
TICKET_7501,2024-07-26,Poulet,Viandes,1.76,4.02,7.08,6.0
TICKET_8997,2024-07-21,Carottes,Légumes,0.28,4.71,1.32,0.1
TICKET_8997,2024-07-21,Carottes,Légumes,1.68,6.88,11.56,0.1
TICKET_8997,2024-07-21,Pommes,Fruits,2.06,6.56,13.51,0.3
TICKET_8997,2024-07-21,Porc,Viandes,2.63,4.31,11.34,7.0
TICKET_8997,2024-07-21,Lait,Produits laitiers,2.45,11.18,27.39,1.3
TICKET_8997,2024-07-21,Carottes,Légumes,1.8,8.21,14.78,0.1
TICKET_8997,2024-07-21,Carottes,Légumes,0.46,16.42,7.55,0.1
TICKET_8997,2024-07-21,Poulet,Viandes,2.13,16.81,35.81,6.0
TICKET_8997,2024-07-21,Pommes de terre,Légumes,2.35,12.24,28.76,0.2
TICKET_8997,2024-07-21,Bœuf,Viandes,2.91,12.7,36.96,60.0
TICKET_8997,2024-07-21,Lentilles,Protéines végétales,1.2,3.92,4.7,0.9
TICKET_8997,2024-07-21,Bananes,Fruits,2.49,10.61,26.42,0.8
TICKET_8997,2024-07-21,Fromage,Produits laitiers,0.42,9.82,4.12,20.0
TICKET_8997,2024-07-21,Pommes de terre,Légumes,2.47,10.69,26.4,0.2
TICKET_8997,2024-07-21,Chocolat,Produits transformés,2.27,17.44,39.59,19.0
TICKET_8997,2024-07-21,Bœuf,Viandes,2.59,15.58,40.35,60.0
TICKET_8997,2024-07-21,Bœuf,Viandes,2.48,7.33,18.18,60.0
TICKET_8997,2024-07-21,Bœuf,Viandes,2.06,13.49,27.79,60.0
TICKET_8997,2024-07-21,Bœuf,Viandes,1.82,9.61,17.49,60.0
TICKET_8997,2024-07-21,Bananes,Fruits,1.48,8.69,12.86,0.8
TICKET_8997,2024-07-21,Chocolat,Produits transformés,0.43,9.72,4.18,19.0
TICKET_8997,2024-07-21,Chocolat,Produits transformés,0.11,19.03,2.09,19.0
TICKET_8997,2024-07-21,Café,Produits transformés,2.2,11.99,26.38,16.0
TICKET_8997,2024-07-21,Œufs,Œufs,2.96,13.78,40.79,4.0
TICKET_8997,2024-07-21,Tofu,Protéines végétales,1.67,12.87,21.49,2.0
TICKET_8997,2024-07-21,Agneau,Viandes,0.17,2.37,0.4,30.0
TICKET_8997,2024-07-21,Carottes,Légumes,0.1,14.7,1.47,0.1
TICKET_8997,2024-07-21,Œufs,Œufs,2.8,19.14,53.59,4.0
TICKET_8997,2024-07-21,Bananes,Fruits,2.57,7.73,19.87,0.8
TICKET_8997,2024-07-21,Carottes,Légumes,2.3,15.1,34.73,0.1
TICKET_1141,2024-05-10,Chocolat,Produits transformés,0.7,11.4,7.98,19.0
TICKET_1141,2024-05-10,Bananes,Fruits,1.66,18.85,31.29,0.8
TICKET_1141,2024-05-10,Lait,Produits laitiers,2.85,13.89,39.59,1.3
TICKET_1141,2024-05-10,Œufs,Œufs,2.23,6.62,14.76,4.0
TICKET_1141,2024-05-10,Porc,Viandes,0.92,3.31,3.05,7.0
TICKET_1141,2024-05-10,Fromage,Produits laitiers,1.61,15.24,24.54,20.0
TICKET_1141,2024-05-10,Œufs,Œufs,0.38,17.65,6.71,4.0
TICKET_1141,2024-05-10,Lait,Produits laitiers,1.64,12.33,20.22,1.3
TICKET_1141,2024-05-10,Œufs,Œufs,2.19,13.91,30.46,4.0
TICKET_1141,2024-05-10,Lait,Produits laitiers,0.76,2.06,1.57,1.3
TICKET_1141,2024-05-10,Lentilles,Protéines végétales,1.18,16.13,19.03,0.9
TICKET_1141,2024-05-10,Lait,Produits laitiers,2.02,13.8,27.88,1.3
TICKET_1141,2024-05-10,Œufs,Œufs,1.36,5.61,7.63,4.0
TICKET_1141,2024-05-10,Café,Produits transformés,1.64,12.59,20.65,16.0
TICKET_1141,2024-05-10,Porc,Viandes,1.77,8.2,14.51,7.0
TICKET_1141,2024-05-10,Chocolat,Produits transformés,1.05,7.54,7.92,19.0
TICKET_1141,2024-05-10,Poulet,Viandes,0.93,17.89,16.64,6.0
TICKET_1141,2024-05-10,Porc,Viandes,0.86,17.07,14.68,7.0
TICKET_1141,2024-05-10,Porc,Viandes,1.53,5.42,8.29,7.0
TICKET_1141,2024-05-10,Poulet,Viandes,1.64,12.1,19.84,6.0
TICKET_1141,2024-05-10,Tofu,Protéines végétales,0.74,15.6,11.54,2.0
TICKET_1141,2024-05-10,Bœuf,Viandes,0.84,17.01,14.29,60.0
TICKET_1141,2024-05-10,Bœuf,Viandes,0.45,6.84,3.08,60.0
TICKET_1141,2024-05-10,Bananes,Fruits,0.12,8.6,1.03,0.8
TICKET_1141,2024-05-10,Chocolat,Produits transformés,0.7,17.92,12.54,19.0
TICKET_1141,2024-05-10,Bœuf,Viandes,0.83,15.41,12.79,60.0
TICKET_1141,2024-05-10,Fromage,Produits laitiers,0.76,10.41,7.91,20.0
TICKET_1141,2024-05-10,Fromage,Produits laitiers,2.34,4.18,9.78,20.0
TICKET_1141,2024-05-10,Fromage,Produits laitiers,0.4,5.81,2.32,20.0
TICKET_1141,2024-05-10,Pommes,Fruits,1.47,17.19,25.27,0.3
TICKET_3192,2024-10-14,Chocolat,Produits transformés,1.81,15.4,27.87,19.0
TICKET_3192,2024-10-14,Pommes de terre,Légumes,1.34,4.75,6.37,0.2
TICKET_3192,2024-10-14,Poulet,Viandes,0.79,15.19,12.0,6.0
TICKET_3192,2024-10-14,Porc,Viandes,1.6,6.89,11.02,7.0
TICKET_3192,2024-10-14,Œufs,Œufs,0.62,17.41,10.79,4.0
TICKET_3192,2024-10-14,Pommes de terre,Légumes,2.53,13.15,33.27,0.2
TICKET_3192,2024-10-14,Pommes,Fruits,0.35,9.73,3.41,0.3
TICKET_3192,2024-10-14,Bœuf,Viandes,0.55,13.39,7.36,60.0
TICKET_3192,2024-10-14,Pommes de terre,Légumes,1.85,7.82,14.47,0.2
TICKET_3192,2024-10-14,Œufs,Œufs,0.94,7.46,7.01,4.0
TICKET_3192,2024-10-14,Chocolat,Produits transformés,0.87,13.72,11.94,19.0
TICKET_3192,2024-10-14,Porc,Viandes,1.23,7.41,9.11,7.0
TICKET_3192,2024-10-14,Œufs,Œufs,0.16,7.43,1.19,4.0
TICKET_3192,2024-10-14,Lentilles,Protéines végétales,2.0,2.61,5.22,0.9
TICKET_3192,2024-10-14,Pommes,Fruits,0.92,10.22,9.4,0.3
TICKET_3192,2024-10-14,Café,Produits transformés,1.97,14.89,29.33,16.0
TICKET_3192,2024-10-14,Pommes,Fruits,2.67,2.95,7.88,0.3
TICKET_3192,2024-10-14,Porc,Viandes,0.13,8.48,1.1,7.0
TICKET_3192,2024-10-14,Carottes,Légumes,0.33,16.24,5.36,0.1
TICKET_3192,2024-10-14,Tofu,Protéines végétales,2.75,18.93,52.06,2.0
TICKET_3192,2024-10-14,Pommes de terre,Légumes,0.74,11.02,8.15,0.2
TICKET_3192,2024-10-14,Café,Produits transformés,2.43,3.41,8.29,16.0
TICKET_3192,2024-10-14,Porc,Viandes,1.18,2.6,3.07,7.0
TICKET_3192,2024-10-14,Bœuf,Viandes,2.52,16.46,41.48,60.0
TICKET_3192,2024-10-14,Agneau,Viandes,2.51,4.25,10.67,30.0
TICKET_3192,2024-10-14,Café,Produits transformés,0.8,18.23,14.58,16.0
TICKET_3192,2024-10-14,Bananes,Fruits,2.04,15.08,30.76,0.8
TICKET_3192,2024-10-14,Café,Produits transformés,0.9,17.7,15.93,16.0
TICKET_3192,2024-10-14,Porc,Viandes,0.91,18.16,16.53,7.0
TICKET_3192,2024-10-14,Pommes de terre,Légumes,0.79,16.56,13.08,0.2
TICKET_7775,2024-04-21,Lait,Produits laitiers,0.97,19.1,18.53,1.3
TICKET_7775,2024-04-21,Agneau,Viandes,2.61,12.87,33.59,30.0
TICKET_7775,2024-04-21,Bœuf,Viandes,1.36,2.58,3.51,60.0
TICKET_7775,2024-04-21,Lait,Produits laitiers,2.77,17.99,49.83,1.3
TICKET_7775,2024-04-21,Café,Produits transformés,0.4,19.02,7.61,16.0
TICKET_7775,2024-04-21,Bananes,Fruits,1.66,2.93,4.86,0.8
TICKET_7775,2024-04-21,Tofu,Protéines végétales,1.16,19.8,22.97,2.0
TICKET_7775,2024-04-21,Tofu,Protéines végétales,2.58,3.85,9.93,2.0
TICKET_7775,2024-04-21,Chocolat,Produits transformés,2.81,5.35,15.03,19.0
TICKET_7775,2024-04-21,Café,Produits transformés,2.11,9.2,19.41,16.0
TICKET_7775,2024-04-21,Carottes,Légumes,1.91,17.74,33.88,0.1
TICKET_7775,2024-04-21,Café,Produits transformés,2.0,5.13,10.26,16.0
TICKET_7775,2024-04-21,Porc,Viandes,1.06,18.49,19.6,7.0
TICKET_7775,2024-04-21,Chocolat,Produits transformés,1.61,12.13,19.53,19.0
TICKET_7775,2024-04-21,Lait,Produits laitiers,1.51,17.02,25.7,1.3
TICKET_7775,2024-04-21,Café,Produits transformés,1.14,10.52,11.99,16.0
TICKET_7775,2024-04-21,Café,Produits transformés,2.12,2.58,5.47,16.0
TICKET_7775,2024-04-21,Tofu,Protéines végétales,1.59,12.26,19.49,2.0
TICKET_7775,2024-04-21,Poulet,Viandes,1.8,19.56,35.21,6.0
TICKET_7775,2024-04-21,Café,Produits transformés,1.7,15.6,26.52,16.0
TICKET_7775,2024-04-21,Agneau,Viandes,0.58,3.53,2.05,30.0
TICKET_7775,2024-04-21,Fromage,Produits laitiers,2.43,3.42,8.31,20.0
TICKET_7775,2024-04-21,Bananes,Fruits,1.67,7.51,12.54,0.8
TICKET_7775,2024-04-21,Bœuf,Viandes,0.58,9.42,5.46,60.0
TICKET_7775,2024-04-21,Porc,Viandes,1.28,15.05,19.26,7.0
TICKET_7775,2024-04-21,Pommes,Fruits,0.84,19.36,16.26,0.3
TICKET_7775,2024-04-21,Chocolat,Produits transformés,1.72,15.03,25.85,19.0
TICKET_7775,2024-04-21,Tofu,Protéines végétales,0.16,4.18,0.67,2.0
TICKET_7775,2024-04-21,Pommes de terre,Légumes,1.6,18.12,28.99,0.2
TICKET_7775,2024-04-21,Bananes,Fruits,1.63,10.67,17.39,0.8
TICKET_6249,2024-02-22,Bananes,Fruits,0.17,16.96,2.88,0.8
TICKET_6249,2024-02-22,Pommes de terre,Légumes,1.98,4.77,9.44,0.2
TICKET_6249,2024-02-22,Œufs,Œufs,1.45,13.29,19.27,4.0
TICKET_6249,2024-02-22,Carottes,Légumes,2.14,9.12,19.52,0.1
TICKET_6249,2024-02-22,Pommes,Fruits,0.21,9.41,1.98,0.3
TICKET_6249,2024-02-22,Poulet,Viandes,1.05,3.54,3.72,6.0
TICKET_6249,2024-02-22,Pommes de terre,Légumes,0.71,6.2,4.4,0.2
TICKET_6249,2024-02-22,Œufs,Œufs,1.66,17.0,28.22,4.0
TICKET_6249,2024-02-22,Bœuf,Viandes,0.38,12.66,4.81,60.0
TICKET_6249,2024-02-22,Pommes,Fruits,2.76,14.88,41.07,0.3
TICKET_6249,2024-02-22,Agneau,Viandes,2.08,19.75,41.08,30.0
TICKET_6249,2024-02-22,Pommes,Fruits,0.35,4.56,1.6,0.3
TICKET_6249,2024-02-22,Fromage,Produits laitiers,2.62,16.6,43.49,20.0
TICKET_6249,2024-02-22,Fromage,Produits laitiers,2.77,10.8,29.92,20.0
TICKET_6249,2024-02-22,Lait,Produits laitiers,0.62,13.36,8.28,1.3
TICKET_6249,2024-02-22,Tofu,Protéines végétales,2.43,12.18,29.6,2.0
TICKET_6249,2024-02-22,Pommes,Fruits,1.07,4.47,4.78,0.3
TICKET_6249,2024-02-22,Bœuf,Viandes,2.87,16.03,46.01,60.0
TICKET_6249,2024-02-22,Café,Produits transformés,2.73,8.84,24.13,16.0
TICKET_6249,2024-02-22,Poulet,Viandes,2.79,9.61,26.81,6.0
TICKET_6249,2024-02-22,Café,Produits transformés,2.06,9.06,18.66,16.0
TICKET_6249,2024-02-22,Pommes,Fruits,2.16,6.41,13.85,0.3
TICKET_6249,2024-02-22,Agneau,Viandes,1.98,4.7,9.31,30.0
TICKET_6249,2024-02-22,Pommes,Fruits,1.82,19.47,35.44,0.3
TICKET_6249,2024-02-22,Œufs,Œufs,0.45,19.95,8.98,4.0
TICKET_6249,2024-02-22,Porc,Viandes,0.41,14.62,5.99,7.0
TICKET_6249,2024-02-22,Lait,Produits laitiers,0.47,15.13,7.11,1.3
TICKET_6249,2024-02-22,Café,Produits transformés,2.46,18.01,44.3,16.0
TICKET_6249,2024-02-22,Bananes,Fruits,0.87,16.49,14.35,0.8
TICKET_6249,2024-02-22,Carottes,Légumes,1.14,18.56,21.16,0.1
TICKET_2962,2024-09-13,Lait,Produits laitiers,1.47,10.84,15.93,1.3
TICKET_2962,2024-09-13,Pommes de terre,Légumes,2.81,11.86,33.33,0.2
TICKET_2962,2024-09-13,Pommes,Fruits,2.13,18.45,39.3,0.3
TICKET_2962,2024-09-13,Carottes,Légumes,0.13,19.9,2.59,0.1
TICKET_2962,2024-09-13,Carottes,Légumes,2.3,12.96,29.81,0.1
TICKET_2962,2024-09-13,Tofu,Protéines végétales,1.62,8.72,14.13,2.0
TICKET_2962,2024-09-13,Tofu,Protéines végétales,2.31,10.41,24.05,2.0
TICKET_2962,2024-09-13,Poulet,Viandes,1.51,16.76,25.31,6.0
TICKET_2962,2024-09-13,Poulet,Viandes,2.06,19.14,39.43,6.0
TICKET_2962,2024-09-13,Poulet,Viandes,1.21,14.39,17.41,6.0
TICKET_2962,2024-09-13,Bananes,Fruits,2.27,9.69,22.0,0.8
TICKET_2962,2024-09-13,Bœuf,Viandes,1.09,2.84,3.1,60.0
TICKET_2962,2024-09-13,Porc,Viandes,1.99,17.19,34.21,7.0
TICKET_2962,2024-09-13,Fromage,Produits laitiers,2.37,12.1,28.68,20.0
TICKET_2962,2024-09-13,Porc,Viandes,0.31,12.2,3.78,7.0
TICKET_2962,2024-09-13,Agneau,Viandes,0.38,3.15,1.2,30.0
TICKET_2962,2024-09-13,Lait,Produits laitiers,2.87,10.97,31.48,1.3
TICKET_2962,2024-09-13,Pommes de terre,Légumes,0.63,9.62,6.06,0.2
TICKET_2962,2024-09-13,Carottes,Légumes,1.37,9.91,13.58,0.1
TICKET_2962,2024-09-13,Lait,Produits laitiers,1.94,12.36,23.98,1.3
TICKET_2962,2024-09-13,Lait,Produits laitiers,0.35,14.56,5.1,1.3
TICKET_2962,2024-09-13,Bœuf,Viandes,2.67,7.58,20.24,60.0
TICKET_2962,2024-09-13,Œufs,Œufs,2.48,14.73,36.53,4.0
TICKET_2962,2024-09-13,Porc,Viandes,2.56,10.8,27.65,7.0
TICKET_2962,2024-09-13,Pommes de terre,Légumes,1.41,5.99,8.45,0.2
TICKET_2962,2024-09-13,Pommes de terre,Légumes,0.12,2.75,0.33,0.2
TICKET_2962,2024-09-13,Lentilles,Protéines végétales,1.26,5.18,6.53,0.9
TICKET_2962,2024-09-13,Café,Produits transformés,2.42,3.67,8.88,16.0
TICKET_2962,2024-09-13,Chocolat,Produits transformés,0.37,8.48,3.14,19.0
TICKET_2962,2024-09-13,Poulet,Viandes,0.28,3.02,0.85,6.0
TICKET_7410,2024-11-14,Fromage,Produits laitiers,2.77,8.19,22.69,20.0
TICKET_7410,2024-11-14,Bananes,Fruits,1.34,7.4,9.92,0.8
TICKET_7410,2024-11-14,Carottes,Légumes,2.99,5.12,15.31,0.1
TICKET_7410,2024-11-14,Pommes de terre,Légumes,2.36,13.28,31.34,0.2
TICKET_7410,2024-11-14,Poulet,Viandes,2.05,10.84,22.22,6.0
TICKET_7410,2024-11-14,Café,Produits transformés,1.98,12.25,24.25,16.0
TICKET_7410,2024-11-14,Lentilles,Protéines végétales,1.88,5.06,9.51,0.9
TICKET_7410,2024-11-14,Lait,Produits laitiers,2.6,5.66,14.72,1.3
TICKET_7410,2024-11-14,Pommes de terre,Légumes,0.57,7.98,4.55,0.2
TICKET_7410,2024-11-14,Pommes de terre,Légumes,2.56,10.4,26.62,0.2
TICKET_7410,2024-11-14,Bananes,Fruits,2.95,8.17,24.1,0.8
TICKET_7410,2024-11-14,Porc,Viandes,2.71,19.44,52.68,7.0
TICKET_7410,2024-11-14,Pommes de terre,Légumes,0.41,14.59,5.98,0.2
TICKET_7410,2024-11-14,Fromage,Produits laitiers,2.51,6.88,17.27,20.0
TICKET_7410,2024-11-14,Lait,Produits laitiers,0.41,13.59,5.57,1.3
TICKET_7410,2024-11-14,Pommes,Fruits,2.49,14.44,35.96,0.3
TICKET_7410,2024-11-14,Œufs,Œufs,1.3,13.7,17.81,4.0
TICKET_7410,2024-11-14,Pommes,Fruits,0.49,7.51,3.68,0.3
TICKET_7410,2024-11-14,Lait,Produits laitiers,2.19,11.82,25.89,1.3
TICKET_7410,2024-11-14,Poulet,Viandes,1.05,8.63,9.06,6.0
TICKET_7410,2024-11-14,Lait,Produits laitiers,2.78,12.2,33.92,1.3
TICKET_7410,2024-11-14,Pommes de terre,Légumes,1.02,5.35,5.46,0.2
TICKET_7410,2024-11-14,Café,Produits transformés,2.06,4.77,9.83,16.0
TICKET_7410,2024-11-14,Lait,Produits laitiers,1.51,17.59,26.56,1.3
TICKET_7410,2024-11-14,Pommes,Fruits,1.73,3.46,5.99,0.3
TICKET_7410,2024-11-14,Lentilles,Protéines végétales,0.35,12.72,4.45,0.9
TICKET_7410,2024-11-14,Chocolat,Produits transformés,1.21,14.2,17.18,19.0
TICKET_7410,2024-11-14,Pommes de terre,Légumes,2.98,2.5,7.45,0.2
TICKET_7410,2024-11-14,Bananes,Fruits,1.24,2.32,2.88,0.8
TICKET_7410,2024-11-14,Agneau,Viandes,0.34,19.79,6.73,30.0
TICKET_7662,2024-06-06,Lentilles,Protéines végétales,2.69,10.82,29.11,0.9
TICKET_7662,2024-06-06,Tofu,Protéines végétales,0.96,16.6,15.94,2.0
TICKET_7662,2024-06-06,Agneau,Viandes,2.29,8.54,19.56,30.0
TICKET_7662,2024-06-06,Lait,Produits laitiers,1.73,14.57,25.21,1.3
TICKET_7662,2024-06-06,Bananes,Fruits,2.93,2.69,7.88,0.8
TICKET_7662,2024-06-06,Œufs,Œufs,2.96,6.83,20.22,4.0
TICKET_7662,2024-06-06,Carottes,Légumes,2.79,8.89,24.8,0.1
TICKET_7662,2024-06-06,Bananes,Fruits,2.71,8.52,23.09,0.8
TICKET_7662,2024-06-06,Pommes de terre,Légumes,2.92,7.15,20.88,0.2
TICKET_7662,2024-06-06,Lentilles,Protéines végétales,0.22,16.98,3.74,0.9
TICKET_7662,2024-06-06,Bœuf,Viandes,1.64,16.05,26.32,60.0
TICKET_7662,2024-06-06,Porc,Viandes,0.67,16.2,10.85,7.0
TICKET_7662,2024-06-06,Poulet,Viandes,1.56,5.72,8.92,6.0
TICKET_7662,2024-06-06,Pommes,Fruits,1.26,4.38,5.52,0.3
TICKET_7662,2024-06-06,Fromage,Produits laitiers,2.67,14.53,38.8,20.0
TICKET_7662,2024-06-06,Poulet,Viandes,0.57,4.13,2.35,6.0
TICKET_7662,2024-06-06,Lait,Produits laitiers,1.43,15.26,21.82,1.3
TICKET_7662,2024-06-06,Café,Produits transformés,1.89,3.73,7.05,16.0
TICKET_7662,2024-06-06,Café,Produits transformés,2.2,8.22,18.08,16.0
TICKET_7662,2024-06-06,Chocolat,Produits transformés,0.76,13.12,9.97,19.0
TICKET_7662,2024-06-06,Fromage,Produits laitiers,0.23,6.93,1.59,20.0
TICKET_7662,2024-06-06,Fromage,Produits laitiers,2.96,12.84,38.01,20.0
TICKET_7662,2024-06-06,Bananes,Fruits,2.94,3.74,11.0,0.8
TICKET_7662,2024-06-06,Tofu,Protéines végétales,2.56,3.17,8.12,2.0
TICKET_7662,2024-06-06,Œufs,Œufs,2.28,15.48,35.29,4.0
TICKET_7662,2024-06-06,Pommes de terre,Légumes,0.54,16.84,9.09,0.2
TICKET_7662,2024-06-06,Poulet,Viandes,2.53,7.03,17.79,6.0
TICKET_7662,2024-06-06,Tofu,Protéines végétales,2.55,19.33,49.29,2.0
TICKET_7662,2024-06-06,Pommes,Fruits,2.04,2.92,5.96,0.3
TICKET_7662,2024-06-06,Café,Produits transformés,2.66,6.7,17.82,16.0
TICKET_4339,2024-10-24,Tofu,Protéines végétales,2.32,12.77,29.63,2.0
TICKET_4339,2024-10-24,Lentilles,Protéines végétales,1.47,13.2,19.4,0.9
TICKET_4339,2024-10-24,Café,Produits transformés,1.06,6.11,6.48,16.0
TICKET_4339,2024-10-24,Poulet,Viandes,0.76,14.07,10.69,6.0
TICKET_4339,2024-10-24,Pommes,Fruits,1.99,8.53,16.97,0.3
TICKET_4339,2024-10-24,Pommes,Fruits,1.39,4.88,6.78,0.3
TICKET_4339,2024-10-24,Café,Produits transformés,1.16,2.47,2.87,16.0
TICKET_4339,2024-10-24,Bœuf,Viandes,2.48,15.52,38.49,60.0
TICKET_4339,2024-10-24,Fromage,Produits laitiers,1.17,12.92,15.12,20.0
TICKET_4339,2024-10-24,Lait,Produits laitiers,1.95,12.67,24.71,1.3
TICKET_4339,2024-10-24,Œufs,Œufs,1.33,10.52,13.99,4.0
TICKET_4339,2024-10-24,Lentilles,Protéines végétales,0.48,10.82,5.19,0.9
TICKET_4339,2024-10-24,Porc,Viandes,2.77,19.84,54.96,7.0
TICKET_4339,2024-10-24,Bœuf,Viandes,0.58,7.57,4.39,60.0
TICKET_4339,2024-10-24,Chocolat,Produits transformés,2.51,12.08,30.32,19.0
TICKET_4339,2024-10-24,Carottes,Légumes,2.99,10.92,32.65,0.1
TICKET_4339,2024-10-24,Lait,Produits laitiers,2.34,6.2,14.51,1.3
TICKET_4339,2024-10-24,Œufs,Œufs,0.63,18.83,11.86,4.0
TICKET_4339,2024-10-24,Lentilles,Protéines végétales,1.95,12.75,24.86,0.9
TICKET_4339,2024-10-24,Œufs,Œufs,0.52,14.91,7.75,4.0
TICKET_4339,2024-10-24,Chocolat,Produits transformés,0.99,10.22,10.12,19.0
TICKET_4339,2024-10-24,Pommes,Fruits,2.12,13.83,29.32,0.3
TICKET_4339,2024-10-24,Poulet,Viandes,0.16,9.36,1.5,6.0
TICKET_4339,2024-10-24,Porc,Viandes,2.76,6.92,19.1,7.0
TICKET_4339,2024-10-24,Bœuf,Viandes,1.09,8.5,9.27,60.0
TICKET_4339,2024-10-24,Café,Produits transformés,1.72,18.2,31.3,16.0
TICKET_4339,2024-10-24,Carottes,Légumes,2.52,9.23,23.26,0.1
TICKET_4339,2024-10-24,Pommes de terre,Légumes,1.46,8.24,12.03,0.2
TICKET_4339,2024-10-24,Œufs,Œufs,1.3,9.06,11.78,4.0
TICKET_4339,2024-10-24,Agneau,Viandes,0.46,15.02,6.91,30.0
TICKET_7649,2024-03-08,Agneau,Viandes,0.81,4.3,3.48,30.0
TICKET_7649,2024-03-08,Pommes de terre,Légumes,2.62,16.37,42.89,0.2
TICKET_7649,2024-03-08,Bœuf,Viandes,1.72,18.02,30.99,60.0
TICKET_7649,2024-03-08,Fromage,Produits laitiers,1.04,8.62,8.96,20.0
TICKET_7649,2024-03-08,Bananes,Fruits,0.29,8.51,2.47,0.8
TICKET_7649,2024-03-08,Œufs,Œufs,1.71,9.86,16.86,4.0
TICKET_7649,2024-03-08,Chocolat,Produits transformés,1.08,3.02,3.26,19.0
TICKET_7649,2024-03-08,Lentilles,Protéines végétales,1.43,8.3,11.87,0.9
TICKET_7649,2024-03-08,Chocolat,Produits transformés,0.34,9.58,3.26,19.0
TICKET_7649,2024-03-08,Agneau,Viandes,0.74,7.61,5.63,30.0
TICKET_7649,2024-03-08,Fromage,Produits laitiers,0.84,18.96,15.93,20.0
TICKET_7649,2024-03-08,Poulet,Viandes,1.48,4.58,6.78,6.0
TICKET_7649,2024-03-08,Café,Produits transformés,2.83,11.22,31.75,16.0
TICKET_7649,2024-03-08,Chocolat,Produits transformés,2.29,16.16,37.01,19.0
TICKET_7649,2024-03-08,Café,Produits transformés,2.53,15.99,40.45,16.0
